Species,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,Colombia,nariño,275,70 kg,Almacafé,2017,"June 30th, 2017",Caturra,Washed / Wet,7.92,7.58,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.75,83.83,0.0,1,0.0,Green,6,"June 30th, 2018",Almacafé,m,2527.0,2527.0,2527.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2016,"March 14th, 2017",Caturra,Washed / Wet,7.83,7.67,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.58,83.83,0.0,1,2.0,Green,0,"March 14th, 2018",Almacafé,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Costa Rica,tarrazu,275,69 kg,Specialty Coffee Association of Costa Rica,2015,"June 6th, 2016",Caturra,Washed / Wet,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,7.83,83.83,0.0,0,0.0,Blue-Green,0,"June 6th, 2017",Specialty Coffee Association of Costa Rica,m,1850.0,1850.0,1850.0
Arabica,Guatemala,antigua,100,69 kg,Asociacion Nacional Del Café,2016,"May 23rd, 2016",Bourbon,Washed / Wet,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,7.67,83.83,0.11,0,7.0,Green,6,"May 23rd, 2017",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0
Arabica,Taiwan,台灣,167,30 kg,Blossom Valley International,2016,"February 23rd, 2016",Other,Washed / Wet,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,0,0.0,None,0,"February 22nd, 2017",Blossom Valley International,m,1200.0,1200.0,1200.0
Arabica,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,8.0,83.83,0.0,0,0.0,Green,0,"October 7th, 2016",Brazil Specialty Coffee Association,m,1.0,1.0,1.0
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",8,18 kg,Specialty Coffee Association,2014,"April 30th, 2015",Typica,Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,7.83,83.83,0.0,0,0.0,Green,1,"April 29th, 2016",Specialty Coffee Association,m,480.0,570.0,525.0
Arabica,Ethiopia,oromia,320,60 kg,METAD Agricultural Development plc,2014,"March 31st, 2015",Other,Natural / Dry,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,7.75,83.83,0.12,0,0.0,Green,4,"March 30th, 2016",METAD Agricultural Development plc,m,1650.0,1703.0,1676.5
Arabica,Brazil,south of minas,300,2 kg,Specialty Coffee Association,2014/2015,"October 16th, 2014",Bourbon,Semi-washed / Semi-pulped,7.67,7.67,7.58,7.5,7.83,8.17,10.0,10.0,9.33,8.08,83.83,0.0,0,0.0,Green,1,"October 16th, 2015",Specialty Coffee Association,m,1200.0,1200.0,1200.0
Arabica,Costa Rica,central valley,250,1 kg,Specialty Coffee Association of Costa Rica,2013,"June 9th, 2014",Catuai,Washed / Wet,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,7.67,83.83,0.1,0,0.0,Green,3,"June 9th, 2015",Specialty Coffee Association of Costa Rica,m,1200.0,1400.0,1300.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2014,"May 22nd, 2014",Bourbon,Washed / Wet,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,7.75,83.83,0.1,0,0.0,Green,1,"May 22nd, 2015",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Brazil,south of minas,320,60 kg,Specialty Coffee Association,2013/2014,"December 26th, 2013",Yellow Bourbon,Natural / Dry,7.92,7.5,7.33,7.67,8.17,7.5,10.0,10.0,10.0,7.75,83.83,0.1,0,0.0,Green,0,"December 26th, 2014",Specialty Coffee Association,m,1260.0,1260.0,1260.0
Arabica,Ecuador,"province of manabi, ecuador",1,5 lbs,Specialty Coffee Association,2013,"October 4th, 2013",Other,Natural / Dry,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,10.0,7.67,83.83,0.09,0,0.0,Bluish-Green,0,"October 4th, 2014",Specialty Coffee Association,m,800.0,800.0,800.0
Arabica,Colombia,huila,250,70 kg,Almacafé,2013,"September 3rd, 2013",Caturra,Washed / Wet,7.67,7.58,7.58,7.83,7.58,7.67,10.0,10.0,10.0,7.92,83.83,0.11,0,0.0,Green,1,"September 3rd, 2014",Almacafé,m,1750.0,1750.0,1750.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"April 26th, 2013",Bourbon,Washed / Wet,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,7.67,83.83,0.11,0,0.0,Green,3,"April 26th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Mexico,petatlan,20,1 kg,AMECAFE,2012,"July 26th, 2012",Bourbon,Natural / Dry,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,7.92,83.83,0.1,0,0.0,Green,2,"July 26th, 2013",AMECAFE,m,1218.0,1218.0,1218.0
Arabica,Mexico,"la concordia, chiapas",250,1 kg,AMECAFE,2012,"June 6th, 2012",Pacas,Natural / Dry,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,83.83,0.11,0,0.0,None,4,"June 6th, 2013",AMECAFE,m,1300.0,1300.0,1300.0
Arabica,Brazil,carmo de minas,300,1 kg,NUCOFFEE,2011/2012,"December 21st, 2011",Yellow Bourbon,Semi-washed / Semi-pulped,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.83,83.83,0.12,0,0.0,Green,3,"December 20th, 2012",NUCOFFEE,m,1250.0,1250.0,1250.0
Arabica,Thailand,"doi chaang village, chiang rai, thialand",175,50 kg,Specialty Coffee Association,2011,"September 20th, 2011",Other,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.58,10.0,10.0,10.0,7.5,83.83,0.02,0,0.0,None,2,"September 19th, 2012",Specialty Coffee Association,ft,1499.9208,1499.9208,1499.9208
Arabica,Thailand,Unknown,1,60 kg,Specialty Coffee Association,2011,"August 16th, 2011",Other,Washed / Wet,7.5,7.83,7.58,7.58,7.75,7.83,10.0,10.0,10.0,7.75,83.83,0.01,0,0.0,None,0,"August 15th, 2012",Specialty Coffee Association,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Ethiopia,sidamo,300,6,Ethiopia Commodity Exchange,2010,"June 17th, 2010",Other,Washed / Wet,7.58,7.83,7.58,8.0,7.83,7.5,10.0,10.0,10.0,7.5,83.83,0.1,0,0.0,None,3,"June 17th, 2011",Ethiopia Commodity Exchange,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Kenya,nyeri,200,60 kg,Kenya Coffee Traders Association,2012,"January 11th, 2018",SL28,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,7.83,83.75,0.11,0,0.0,Green,2,"January 11th, 2019",Kenya Coffee Traders Association,m,1800.0,1800.0,1800.0
Arabica,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Bourbon,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,Green,5,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2017,"September 28th, 2017",Caturra,Washed / Wet,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,Green,1,"September 28th, 2018",Almacafé,m,442.0,442.0,442.0
Arabica,Taiwan,"台南市東山區 (dongshan dist., tainan city)",10,10 kg,Specialty Coffee Association,2016,"June 6th, 2017",Typica,Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,Green,0,"June 6th, 2018",Specialty Coffee Association,m,750.0,750.0,750.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2016,"February 15th, 2017",Other,Washed / Wet,7.92,7.75,7.5,7.67,7.75,7.5,10.0,10.0,10.0,7.67,83.75,0.0,1,0.0,Green,4,"February 15th, 2018",Almacafé,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,China,yunnan,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Catimor,Washed / Wet,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,0.1,0,1.0,Green,2,"April 6th, 2017",Yunnan Coffee Exchange,m,1650.0,1650.0,1650.0
Arabica,Colombia,huila,250,70 kg,Almacafé,2015/2016,"November 27th, 2015",Caturra,Natural / Dry,7.75,7.67,7.5,7.67,7.58,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,Green,0,"November 26th, 2016",Almacafé,m,442.0,442.0,442.0
Arabica,Uganda,west nile,320,60 kg,Uganda Coffee Development Authority,2013,"June 30th, 2014",Bourbon,Natural / Dry,8.0,7.92,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.67,83.75,0.12,0,0.0,Green,0,"June 30th, 2015",Uganda Coffee Development Authority,m,1400.0,1400.0,1400.0
Arabica,United States (Puerto Rico),yauco region,18,5 lbs,Specialty Coffee Association,2013,"June 9th, 2014",Other,Washed / Wet,7.83,7.83,7.83,7.67,8.0,8.17,9.33,9.33,10.0,7.75,83.75,0.12,0,0.0,Green,1,"June 9th, 2015",Specialty Coffee Association,ft,853.44,853.44,853.44
Arabica,Colombia,huila,100,70 kg,Almacafé,2014,"February 5th, 2014",Caturra,Washed / Wet,7.67,7.67,7.67,7.92,7.5,7.67,10.0,10.0,10.0,7.67,83.75,0.0,0,0.0,Green,5,"February 5th, 2015",Almacafé,m,1600.0,1950.0,1775.0
Arabica,Colombia,huila,250,70 kg,Almacafé,2014,"January 24th, 2014",Other,Washed / Wet,7.67,7.42,7.42,7.42,8.0,8.33,10.0,10.0,10.0,7.5,83.75,0.0,0,0.0,Green,3,"January 24th, 2015",Almacafé,m,1500.0,1600.0,1550.0
Arabica,Colombia,huila,250,70 kg,Almacafé,2013,"November 22nd, 2013",Caturra,Washed / Wet,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,Blue-Green,1,"November 22nd, 2014",Almacafé,m,1750.0,1750.0,1750.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2013,"August 27th, 2013",Caturra,Washed / Wet,7.75,7.67,7.75,7.58,7.42,8.0,10.0,10.0,10.0,7.58,83.75,0.11,0,0.0,Green,3,"August 27th, 2014",Almacafé,m,1750.0,1750.0,1750.0
Arabica,United States (Hawaii),kona,12,100 lbs,Specialty Coffee Association,2013,"May 2nd, 2013",Hawaiian Kona,Natural / Dry,7.25,7.42,7.67,7.58,7.83,8.25,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,Bluish-Green,0,"May 2nd, 2014",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Mexico,"huazalingo, hidalgo",10,1 kg,AMECAFE,2012,"September 27th, 2012",Caturra,Natural / Dry,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.83,83.75,0.13,5,0.0,None,5,"September 27th, 2013",AMECAFE,m,700.0,700.0,700.0
Arabica,Guatemala,quetzaltenango,250,3 lbs,Specialty Coffee Association,2012,"May 24th, 2012",Caturra,Washed / Wet,7.67,7.58,7.58,7.67,7.75,7.75,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,Bluish-Green,1,"May 24th, 2013",Specialty Coffee Association,m,1300.0,1300.0,1300.0
Arabica,Colombia,cauca,275,70 kg,Almacafé,Jan-11,"April 20th, 2011",Other,Washed / Wet,7.83,7.83,7.58,7.33,7.42,7.67,10.0,10.0,10.0,8.08,83.75,0.1,0,0.0,None,1,"April 19th, 2012",Almacafé,m,1600.0,1600.0,1600.0
Arabica,Colombia,cundinamarca,250,70 kg,Almacafé,4T/10,"February 9th, 2011",Other,Washed / Wet,7.75,7.67,7.25,7.25,7.58,8.5,10.0,10.0,10.0,7.75,83.75,0.06,0,0.0,None,1,"February 9th, 2012",Almacafé,m,1600.0,1600.0,1600.0
Arabica,United States (Hawaii),kona,4,1,Specialty Coffee Association,2012,"June 29th, 2010",Other,Washed / Wet,7.83,7.67,7.75,7.67,7.58,7.5,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,None,0,"June 29th, 2011",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Bourbon,Natural / Dry,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,Green,2,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0
Arabica,Kenya,meru county,200,60 kg,Kenya Coffee Traders Association,2017,"September 1st, 2017",SL28,Washed / Wet,8.08,7.67,7.67,7.58,7.25,7.67,10.0,10.0,10.0,7.75,83.67,0.11,0,0.0,Bluish-Green,0,"September 1st, 2018",Kenya Coffee Traders Association,m,1700.0,1700.0,1700.0
Arabica,Honduras,comayagua,285,69 kg,Instituto Hondureño del Café,2016,"May 11th, 2017",Caturra,Washed / Wet,7.5,7.5,7.67,7.67,8.0,8.0,10.0,10.0,10.0,7.33,83.67,0.1,0,0.0,Green,2,"May 11th, 2018",Instituto Hondureño del Café,m,1400.0,1400.0,1400.0
Arabica,Nicaragua,jinotega,275,69 kg,Instituto Hondureño del Café,2016,"May 11th, 2017",Caturra,Washed / Wet,7.67,7.75,7.67,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.67,0.1,0,0.0,Green,3,"May 11th, 2018",Instituto Hondureño del Café,m,1250.0,1250.0,1250.0
Arabica,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Bourbon,Natural / Dry,7.58,7.75,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.83,83.67,0.11,0,2.0,Green,3,"August 16th, 2017",Brazil Specialty Coffee Association,m,934.0,934.0,934.0
Arabica,Taiwan,"leye, alishan township, chiayi county",20,50 kg,Specialty Coffee Association,2015,"May 18th, 2016",Caturra,Natural / Dry,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,0,0.0,Bluish-Green,0,"May 18th, 2017",Specialty Coffee Association,m,1200.0,1200.0,1200.0
Arabica,Costa Rica,west valley,275,69 kg,Specialty Coffee Association of Costa Rica,2012,"March 14th, 2016",Other,Washed / Wet,7.33,7.67,7.67,7.5,7.67,7.5,10.0,10.0,10.0,8.33,83.67,0.11,0,0.0,Blue-Green,1,"March 14th, 2017",Specialty Coffee Association of Costa Rica,m,1350.0,1350.0,1350.0
Arabica,Thailand,thailand,1,1 kg,Specialty Coffee Association,2014,"June 9th, 2015",Other,Washed / Wet,7.5,7.75,7.58,7.83,7.67,7.58,10.0,10.0,10.0,7.75,83.67,0.12,0,0.0,Bluish-Green,0,"June 8th, 2016",Specialty Coffee Association,m,800.0,800.0,800.0
Arabica,Colombia,huila,100,2 lbs,Specialty Coffee Association,2014/2015,"November 21st, 2014",Caturra,Washed / Wet,7.5,7.75,7.5,7.75,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,None,4,"November 21st, 2015",Specialty Coffee Association,m,1550.0,1700.0,1625.0
Arabica,Guatemala,huehuetenango,275,69 kg,Asociacion Nacional Del Café,2014,"February 27th, 2014",Bourbon,Washed / Wet,8.0,7.5,7.33,8.0,8.0,8.0,9.33,10.0,10.0,7.5,83.67,0.1,0,0.0,Green,0,"February 27th, 2015",Asociacion Nacional Del Café,ft,1356.6648,1356.6648,1356.6648
Arabica,Colombia,huila supremo,250,70 kg,Almacafé,2013,"October 29th, 2013",Caturra,Washed / Wet,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,7.58,83.67,0.0,0,0.0,Green,3,"October 29th, 2014",Almacafé,m,1750.0,1750.0,1750.0
Arabica,Colombia,huila,250,70 kg,Almacafé,2013,"August 16th, 2013",Caturra,Washed / Wet,7.67,7.67,7.67,7.67,7.33,7.75,10.0,10.0,10.0,7.92,83.67,0.0,0,0.0,Green,1,"August 16th, 2014",Almacafé,m,1800.0,2000.0,1900.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"May 30th, 2013",Bourbon,Washed / Wet,7.67,7.67,7.42,7.67,8.0,7.75,10.0,10.0,10.0,7.5,83.67,0.12,1,0.0,Green,3,"May 30th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2013,"February 26th, 2013",Bourbon,Washed / Wet,7.83,7.67,7.33,7.67,7.67,7.83,10.0,10.0,10.0,7.67,83.67,0.11,0,0.0,Green,2,"February 26th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Colombia,huila,250,70 kg,Almacafé,2012,"November 22nd, 2012",Caturra,Washed / Wet,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,Green,1,"November 22nd, 2013",Almacafé,m,1750.0,1750.0,1750.0
Arabica,Guatemala,oriente,250,1 kg,Specialty Coffee Association,2012,"August 23rd, 2012",Caturra,Natural / Dry,8.17,8.17,7.83,7.67,8.08,7.75,9.33,9.33,9.33,8.0,83.67,0.11,0,0.0,Green,1,"August 23rd, 2013",Specialty Coffee Association,m,1450.0,1450.0,1450.0
Arabica,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,2012,"July 9th, 2012",Bourbon,Washed / Wet,7.67,8.17,7.5,7.42,7.58,7.83,10.0,10.0,10.0,7.5,83.67,0.11,0,0.0,Green,13,"July 9th, 2013",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64
Arabica,Mexico,xicotepec de juarez,48,1 kg,AMECAFE,2012,"July 2nd, 2012",Typica,Washed / Wet,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,7.58,83.67,0.12,4,0.0,Green,11,"July 2nd, 2013",AMECAFE,m,1100.0,1100.0,1100.0
Arabica,Indonesia,east java,10,60 kg,Specialty Coffee Association of Indonesia,2012,"May 23rd, 2012",Typica,Washed / Wet,8.17,7.67,7.58,7.58,7.42,7.67,10.0,10.0,10.0,7.58,83.67,0.12,0,0.0,Green,0,"May 23rd, 2013",Specialty Coffee Association of Indonesia,m,1200.0,1600.0,1400.0
Arabica,Guatemala,"sacatepequez, guatemala",250,69 kg,Asociacion Nacional Del Café,2012,"April 30th, 2012",Caturra,Washed / Wet,7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.1,0,0.0,Green,0,"April 30th, 2013",Asociacion Nacional Del Café,ft,1524.0,1524.0,1524.0
Arabica,United States (Hawaii),Unknown,3,100 lbs,Specialty Coffee Association,2012,"April 21st, 2011",Other,Washed / Wet,7.75,8.0,7.92,8.08,7.75,8.0,9.33,9.33,9.33,8.17,83.67,0.0,0,0.0,None,0,"April 20th, 2012",Specialty Coffee Association,ft,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Bourbon,Natural / Dry,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.92,83.58,0.11,0,0.0,Green,5,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0
Arabica,Guatemala,huehuetenango,275,69 kg,Asociacion Nacional Del Café,2016,"July 5th, 2016",Caturra,Washed / Wet,7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.58,0.11,0,1.0,Green,0,"July 5th, 2017",Asociacion Nacional Del Café,ft,1128.3696,1128.3696,1128.3696
Arabica,Colombia,huila,275,70 kg,Almacafé,2016,"April 15th, 2016",Caturra,Washed / Wet,7.75,7.75,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,Green,4,"April 15th, 2017",Almacafé,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,China,yunnan,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Catimor,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,0,1.0,Green,4,"April 6th, 2017",Yunnan Coffee Exchange,m,1100.0,1100.0,1100.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2015,"November 19th, 2015",Caturra,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.58,83.58,0.12,0,0.0,Green,3,"November 18th, 2016",Almacafé,m,1600.0,1950.0,1775.0
Arabica,Mexico,"chiapas, jaltenango",275,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,2014,"May 12th, 2015",Caturra,Washed / Wet,7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.12,1,0.0,Green,13,"May 11th, 2016",Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,m,1200.0,1200.0,1200.0
Arabica,Ethiopia,yirgacheffe,250,60 kg,Blossom Valley International,2014,"March 25th, 2015",Other,Washed / Wet,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.0,0,0.0,None,7,"March 24th, 2016",Blossom Valley International,m,1700.0,2000.0,1850.0
Arabica,Uganda,eastern,100,60 kg,Uganda Coffee Development Authority,2013,"June 27th, 2014",SL14,Washed / Wet,7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,Green,5,"June 27th, 2015",Uganda Coffee Development Authority,m,1800.0,1800.0,1800.0
Arabica,Colombia,cundinamarca,250,70 kg,Almacafé,2014,"June 24th, 2014",Caturra,Natural / Dry,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.58,0.0,0,0.0,Green,0,"June 24th, 2015",Almacafé,m,1600.0,1600.0,1600.0
Arabica,Colombia,santander,250,70 kg,Almacafé,2014,"March 13th, 2014",Caturra,Washed / Wet,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,Green,1,"March 13th, 2015",Almacafé,m,1550.0,1550.0,1550.0
Arabica,Colombia,santander,250,70 kg,Almacafé,2014,"March 21st, 2014",Caturra,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,7.58,83.58,0.0,0,0.0,None,0,"March 21st, 2015",Almacafé,m,1550.0,1550.0,1550.0
Arabica,Taiwan,taichung xinshe 台中市新社區,10,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",Typica,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,0,0.0,Green,0,"December 26th, 2014",Blossom Valley International,m,1000.0,1000.0,1000.0
Arabica,Colombia,huila,275,70 kg,Almacafé,2012,"August 31st, 2012",Caturra,Washed / Wet,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,Green,3,"August 31st, 2013",Almacafé,m,1600.0,1950.0,1775.0
Arabica,Mexico,xalapa,250,1 kg,AMECAFE,2012,"June 6th, 2012",Typica,Washed / Wet,7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,None,2,"June 6th, 2013",AMECAFE,m,1000.0,1000.0,1000.0
Arabica,Colombia,cundinamarca,250,70 kg,Almacafé,2012,"April 2nd, 2012",Caturra,Natural / Dry,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,0,0.0,Green,4,"April 2nd, 2013",Almacafé,m,2136.0,2136.0,2136.0
Arabica,Brazil,south of minas,33,60 kg,NUCOFFEE,2012,"January 23rd, 2012",Catuai,Semi-washed / Semi-pulped,7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,Blue-Green,2,"January 22nd, 2013",NUCOFFEE,m,1100.0,1100.0,1100.0
Arabica,Colombia,cundinamarca,50,70 kg,Almacafé,2016,"February 20th, 2017",Caturra,Washed / Wet,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,Bluish-Green,5,"February 20th, 2018",Almacafé,m,1799.0,1799.0,1799.0
Arabica,Taiwan,Unknown,1,10 kg,Blossom Valley International,2016 / 2017,"February 13th, 2017",Other,Washed / Wet,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,0,0.0,Blue-Green,0,"February 13th, 2018",Blossom Valley International,m,1759.5489542435423,1808.8438029520298,1784.196378597786
Arabica,Costa Rica,tarrazu,245,69 kg,Specialty Coffee Association of Costa Rica,2015,"June 6th, 2016",Caturra,Washed / Wet,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.83,83.5,0.0,0,0.0,Blue-Green,0,"June 6th, 2017",Specialty Coffee Association of Costa Rica,m,1850.0,1850.0,1850.0
Arabica,Colombia,pitalito,250,70 kg,Almacafé,2016,"April 7th, 2016",Caturra,Natural / Dry,7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,Green,0,"April 7th, 2017",Almacafé,m,1000.0,1000.0,1000.0
Arabica,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,2016,"March 16th, 2016",Bourbon,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.5,0.1,0,2.0,Bluish-Green,5,"March 16th, 2017",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2
Arabica,Colombia,huila,180,70 kg,Almacafé,2015,"November 19th, 2015",Caturra,Washed / Wet,7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,7.75,83.5,0.12,0,0.0,Green,4,"November 18th, 2016",Almacafé,m,1600.0,1950.0,1775.0
Arabica,"Tanzania, United Republic Of",nkure- meru,5,60 kg,Africa Fine Coffee Association,2015,"November 16th, 2015",Ruiru 11,Washed / Wet,7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.5,0.13,0,0.0,Green,21,"November 15th, 2016",Africa Fine Coffee Association,m,1400.0,1400.0,1400.0
Arabica,Indonesia,bener meriah,200,30 kg,Specialty Coffee Association,2015,"September 14th, 2015",Sumatra,Semi-washed / Semi-pulped,7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,10.0,7.67,83.5,0.13,0,0.0,Bluish-Green,8,"September 13th, 2016",Specialty Coffee Association,m,1500.0,1500.0,1500.0
Arabica,Ethiopia,oromia,320,60 kg,METAD Agricultural Development plc,2014,"March 31st, 2015",Other,Natural / Dry,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.5,0.1,1,0.0,None,18,"March 30th, 2016",METAD Agricultural Development plc,m,1600.0,1600.0,1600.0
